Fake_Id,Designation,Recruitment_Type,Account_code,Avg_In_Tim,Avg_Out_Tim,Avg_Office_hr,Avg_Bay_hr,Avg_Break_hr,Avg_Cafeteria,Avg_OOO_hr,Unbilled,Half_Day,Full_Day,Online_Checkin,Exemptions,Unallocated,avg_in_time_hr,avg_office_hours,avg_break_hours,avg_ooo_hours,total_leaves,unbilled_flag,unallocated_flag,bay_hours,cafeteria_hours,efficiency,break_utilization,punctuality,absenteeism_days,burnout_hours,Cluster,Behavior_Type,Name
78,SE,Campus-2020,TM,09:13:11,22:28:51,07:11:44,07:29:28,00:46:46,00:15:54,00:40:15,Unbilled,4,14,0,0,No,9.216666666666669,7.183333333333334,0.7666666666666667,0.6666666666666666,18,1,0,7.483333333333333,0.25,76.5661252900232,0.1415313225058004,0.2166666666666667,16.0,0.0,2,Erratic / At-Risk,Emerson Lewis
79,SE,Lateral,TS,10:48:26,20:20:27,09:10:28,06:23:58,01:27:19,00:23:54,00:18:09,Billed,0,10,5,3,No,10.8,9.166666666666666,1.45,0.3,10,0,0,6.383333333333334,0.3833333333333333,76.72727272727273,0.2,1.8000000000000007,10.0,0.166666666666666,0,Consistent Performer,Casey Taylor
80,SSE,Lateral,TS,08:39:14,22:38:07,10:40:54,07:11:42,00:42:40,00:34:16,01:23:11,Billed,5,13,4,7,No,8.65,10.666666666666666,0.7,1.3833333333333333,18,0,0,7.183333333333334,0.5666666666666667,75.15624999999999,0.11875,0.3499999999999996,15.5,1.666666666666666,3,Silent Overworker,Taylor Lewis
81,AL,Campus-2020,SN,08:10:14,19:25:38,07:14:17,08:58:13,01:03:36,00:49:23,00:24:54,Billed,4,4,3,1,No,8.166666666666666,7.233333333333333,1.05,0.4,8,0,0,8.966666666666667,0.8166666666666667,68.66359447004609,0.2580645161290322,0.8333333333333339,6.0,0.0,2,Erratic / At-Risk,Drew Thomas
82,TDS,Campus-2022,SN,11:47:04,17:23:45,10:16:13,09:30:58,01:31:43,00:24:30,00:39:17,Billed,5,4,9,0,No,11.783333333333331,10.266666666666667,1.5166666666666666,0.65,9,0,0,9.5,0.4,75.0,0.1866883116883116,2.783333333333333,6.5,1.2666666666666675,0,Consistent Performer,Quinn Harris
83,AL,Campus-2020,SN,09:35:47,22:29:45,07:40:49,05:22:23,00:32:22,00:54:33,01:10:04,Billed,0,10,6,3,No,9.583333333333334,7.666666666666667,0.5333333333333333,1.1666666666666667,10,0,0,5.366666666666666,0.9,66.08695652173913,0.1869565217391304,0.5833333333333339,10.0,0.0,2,Erratic / At-Risk,Riley Jackson
84,SSE,Campus-2022,TS,08:55:09,17:02:39,11:25:03,05:17:39,01:08:28,00:45:22,00:36:43,Billed,2,2,5,1,No,8.916666666666666,11.416666666666666,1.1333333333333333,0.6,4,0,0,5.283333333333333,0.75,78.24817518248176,0.164963503649635,0.0833333333333339,3.0,2.416666666666666,3,Silent Overworker,Riley Anderson
85,AL,Campus-2022,TM,10:51:40,22:45:07,08:03:07,07:11:45,01:35:22,00:25:55,01:29:01,Billed,5,6,5,9,No,10.85,8.05,1.5833333333333337,1.4833333333333334,11,0,0,7.183333333333334,0.4166666666666667,56.7287784679089,0.248447204968944,1.85,8.5,0.0,1,Late Starter,Peyton White
86,SSE,Lateral,SN,11:59:50,18:34:42,09:31:29,09:28:25,01:49:00,00:35:00,00:57:41,Billed,2,3,5,4,No,11.983333333333333,9.516666666666667,1.8166666666666669,0.95,5,0,0,9.466666666666669,0.5833333333333334,64.79859894921192,0.2521891418563922,2.9833333333333325,4.0,0.5166666666666675,1,Late Starter,Quinn Thomas
87,SSE,Campus-2023,TS,09:41:19,22:07:24,08:46:02,07:49:36,00:39:47,00:16:38,00:25:50,Billed,5,5,1,1,No,9.683333333333334,8.766666666666667,0.65,0.4166666666666667,10,0,0,7.816666666666666,0.2666666666666666,84.79087452471482,0.1045627376425855,0.6833333333333336,7.5,0.0,2,Erratic / At-Risk,Cameron Walker
88,TDS,Campus-2022,SN,10:18:50,22:31:44,10:50:53,05:05:43,01:50:44,00:56:10,00:59:09,Billed,1,12,2,2,No,10.3,10.833333333333334,1.8333333333333333,0.9833333333333332,13,0,0,5.083333333333333,0.9333333333333332,65.38461538461539,0.2553846153846154,1.3000000000000007,12.5,1.833333333333334,1,Late Starter,Finley Martinez
89,SE,Campus-2023,SN,10:31:35,17:41:07,07:57:22,08:09:34,01:10:37,00:33:15,01:13:53,Billed,3,11,6,2,No,10.516666666666667,7.95,1.1666666666666667,1.2166666666666668,14,0,0,8.15,0.55,63.10272536687632,0.2159329140461216,1.5166666666666675,12.5,0.0,1,Late Starter,Emerson Hall
90,SE,Campus-2023,SN,09:17:27,20:19:11,09:33:57,07:34:01,01:20:23,00:41:07,00:55:16,Unbilled,3,12,1,4,No,9.283333333333331,9.55,1.3333333333333333,0.9166666666666666,15,1,0,7.566666666666666,0.6833333333333333,69.2844677137871,0.2111692844677137,0.2833333333333332,13.5,0.5500000000000007,2,Erratic / At-Risk,Jamie Martin
91,AL,Campus-2022,SN,08:08:01,22:45:13,10:40:23,08:59:10,01:28:20,00:28:09,00:19:59,Billed,1,5,3,7,No,8.133333333333333,10.666666666666666,1.4666666666666668,0.3166666666666666,6,0,0,8.983333333333333,0.4666666666666667,78.90625,0.18125,0.8666666666666671,5.5,1.666666666666666,3,Silent Overworker,Riley Walker
92,SE,Campus-2020,TM,09:42:57,17:42:44,07:45:47,08:29:20,01:43:35,00:12:52,00:26:10,Billed,5,4,7,9,No,9.7,7.75,1.7166666666666668,0.4333333333333333,9,0,0,8.483333333333333,0.2,69.6774193548387,0.2473118279569892,0.6999999999999993,6.5,0.0,1,Late Starter,Alex Clark
93,AL,Campus-2020,SN,09:13:01,20:35:30,09:23:52,09:08:08,01:48:07,00:54:43,00:20:16,Billed,3,12,9,3,No,9.216666666666669,9.383333333333333,1.8,0.3333333333333333,15,0,0,9.133333333333333,0.9,67.67317939609237,0.2877442273534636,0.2166666666666667,13.5,0.3833333333333328,1,Late Starter,Quinn Brown
94,SSE,Lateral,SN,11:47:41,18:34:21,11:01:01,06:15:03,01:30:37,00:21:49,01:06:28,Billed,4,0,5,1,No,11.783333333333331,11.016666666666667,1.5,1.1,4,0,0,6.25,0.35,73.22239031770044,0.1679273827534039,2.783333333333333,2.0,2.0166666666666675,0,Consistent Performer,Emerson Jackson
95,SE,Campus-2021,TM,10:44:11,22:29:18,09:46:35,07:20:22,01:11:27,00:14:22,01:07:27,Unbilled,2,10,2,9,No,10.733333333333333,9.766666666666667,1.1833333333333331,1.1166666666666667,12,1,0,7.333333333333333,0.2333333333333333,74.06143344709898,0.1450511945392491,1.7333333333333325,11.0,0.7666666666666675,0,Consistent Performer,Casey Robinson
96,TDS,Campus-2023,TS,09:34:36,20:10:44,09:14:50,05:12:16,01:58:05,00:45:29,00:37:56,Billed,0,6,0,8,No,9.566666666666666,9.233333333333333,1.9666666666666668,0.6166666666666667,6,0,0,5.2,0.75,63.89891696750901,0.2942238267148014,0.5666666666666664,6.0,0.2333333333333325,1,Late Starter,Dakota Jackson
97,TDS,Campus-2023,TS,08:19:17,22:28:42,07:12:14,09:40:06,01:48:39,00:29:16,00:44:11,Unbilled,0,3,2,3,No,8.316666666666666,7.2,1.8,0.7333333333333333,3,1,0,9.666666666666666,0.4833333333333333,58.10185185185185,0.3171296296296296,0.6833333333333336,3.0,0.0,1,Late Starter,Casey Hall
98,SE,Campus-2021,TS,11:27:38,21:32:21,08:23:20,05:49:17,01:48:16,00:16:46,00:43:49,Billed,2,11,8,3,No,11.45,8.383333333333333,1.8,0.7166666666666667,13,0,0,5.816666666666666,0.2666666666666666,66.79920477137176,0.2465208747514911,2.4499999999999997,12.0,0.0,1,Late Starter,Emerson Lee
99,TDS,Campus-2021,TM,08:30:24,19:24:39,10:13:08,09:49:53,01:47:30,00:35:39,00:46:19,Billed,5,7,6,6,No,8.5,10.216666666666669,1.7833333333333332,0.7666666666666667,12,0,0,9.816666666666666,0.5833333333333334,69.33115823817293,0.231647634584013,0.5,9.5,1.2166666666666668,3,Silent Overworker,Logan White
100,AL,Campus-2020,SN,11:07:58,18:46:47,11:08:52,05:05:48,00:33:59,00:12:25,01:00:32,Unbilled,5,3,4,3,No,11.116666666666667,11.133333333333333,0.55,1.0,8,1,0,5.083333333333333,0.2,84.28143712574851,0.0673652694610778,2.116666666666667,5.5,2.133333333333333,0,Consistent Performer,Taylor Jackson
101,SSE,Campus-2021,TS,09:05:32,22:31:16,11:01:23,08:25:42,00:49:15,00:16:29,01:29:46,Billed,5,7,4,5,No,9.083333333333334,11.016666666666667,0.8166666666666667,1.4833333333333334,12,0,0,8.416666666666666,0.2666666666666666,76.70196671709532,0.0983358547655068,0.0833333333333339,9.5,2.0166666666666675,3,Silent Overworker,Riley Brown
102,SSE,Campus-2020,SN,10:05:30,18:00:03,11:43:35,09:45:40,01:55:31,00:15:28,00:22:48,Billed,2,11,8,5,No,10.083333333333334,11.716666666666669,1.9166666666666663,0.3666666666666666,13,0,0,9.75,0.25,78.37837837837837,0.1849217638691322,1.083333333333334,12.0,2.716666666666667,3,Silent Overworker,Logan Thompson
103,AL,Lateral,TM,09:09:12,20:04:27,07:38:18,05:48:33,00:40:34,00:34:16,01:07:40,Billed,2,7,1,0,No,9.15,7.633333333333333,0.6666666666666666,1.1166666666666667,9,0,0,5.8,0.5666666666666667,69.21397379912663,0.1615720524017467,0.1500000000000003,8.0,0.0,2,Erratic / At-Risk,Harper Johnson
104,SSE,Campus-2020,SN,11:08:41,18:59:17,07:48:55,08:04:28,00:44:17,00:14:41,00:17:52,Billed,3,14,8,6,No,11.133333333333333,7.8,0.7333333333333333,0.2833333333333333,17,0,0,8.066666666666666,0.2333333333333333,83.97435897435898,0.1239316239316239,2.133333333333333,15.5,0.0,0,Consistent Performer,Casey Jackson
105,SSE,Campus-2021,SN,09:35:05,22:46:49,10:51:06,06:31:34,01:38:05,00:57:55,00:55:02,Billed,1,3,1,2,No,9.583333333333334,10.85,1.6333333333333333,0.9166666666666666,4,0,0,6.516666666666667,0.95,67.74193548387096,0.238095238095238,0.5833333333333339,3.5,1.85,3,Silent Overworker,Casey Brown
106,SSE,Campus-2022,TM,09:35:18,17:25:14,07:50:46,07:45:36,00:58:57,00:39:47,00:15:04,Billed,2,3,8,4,No,9.583333333333334,7.833333333333333,0.9666666666666668,0.25,5,0,0,7.75,0.65,76.17021276595744,0.2063829787234042,0.5833333333333339,4.0,0.0,2,Erratic / At-Risk,Jamie Martinez
107,AL,Campus-2020,TS,10:44:39,17:02:17,08:52:03,05:48:40,01:38:53,00:23:59,00:14:49,Unbilled,0,1,5,6,No,10.733333333333333,8.866666666666667,1.6333333333333333,0.2333333333333333,1,1,0,5.8,0.3833333333333333,74.62406015037594,0.2274436090225563,1.7333333333333325,1.0,0.0,1,Late Starter,Finley Thompson
108,SSE,Campus-2020,TS,08:01:22,17:52:27,07:32:02,06:01:07,01:12:18,00:57:29,00:28:57,Billed,0,13,9,6,No,8.016666666666667,7.533333333333333,1.2,0.4666666666666667,13,0,0,6.016666666666667,0.95,65.2654867256637,0.2853982300884956,0.9833333333333324,13.0,0.0,2,Erratic / At-Risk,Peyton Taylor
109,SE,Campus-2023,TM,11:49:36,17:28:33,10:51:49,07:46:17,01:36:18,00:23:44,00:27:12,Billed,5,6,2,5,No,11.816666666666666,10.85,1.6,0.45,11,0,0,7.766666666666667,0.3833333333333333,77.57296466973887,0.1827956989247312,2.8166666666666664,8.5,1.85,0,Consistent Performer,Riley Taylor
110,AL,Lateral,TM,09:59:18,17:19:16,09:31:24,06:40:36,01:40:52,00:58:17,00:46:20,Billed,4,10,6,0,No,9.983333333333333,9.516666666666667,1.6666666666666663,0.7666666666666667,14,0,0,6.666666666666667,0.9666666666666668,64.27320490367777,0.276707530647986,0.9833333333333324,12.0,0.5166666666666675,1,Late Starter,Riley Harris
111,TDS,Campus-2021,TM,09:49:39,19:45:47,08:45:25,06:45:56,00:49:21,00:20:07,00:17:26,Billed,5,12,1,1,No,9.816666666666666,8.75,0.8166666666666667,0.2833333333333333,17,0,0,6.75,0.3333333333333333,83.61904761904762,0.1314285714285714,0.8166666666666664,14.5,0.0,2,Erratic / At-Risk,Logan Rodriguez
112,SE,Campus-2023,TS,08:25:49,17:33:12,08:35:33,08:52:24,01:29:15,00:47:48,00:24:48,Billed,4,13,6,4,No,8.416666666666666,8.583333333333334,1.4833333333333334,0.4,17,0,0,8.866666666666667,0.7833333333333333,68.93203883495147,0.2640776699029126,0.5833333333333339,15.0,0.0,2,Erratic / At-Risk,Finley Jackson
113,SE,Campus-2023,TS,11:49:56,17:10:56,11:22:17,07:53:32,00:35:21,00:21:28,01:05:42,Billed,0,8,9,6,No,11.816666666666666,11.366666666666667,0.5833333333333334,1.0833333333333333,8,0,0,7.883333333333333,0.35,82.25806451612904,0.0821114369501466,2.8166666666666664,8.0,2.366666666666667,0,Consistent Performer,Taylor Taylor
114,SSE,Campus-2022,TM,08:49:18,21:55:06,11:34:13,08:48:22,01:37:27,00:20:20,01:12:49,Billed,5,1,3,7,No,8.816666666666666,11.566666666666666,1.6166666666666667,1.2,6,0,0,8.8,0.3333333333333333,72.76657060518733,0.1685878962536023,0.1833333333333335,3.5,2.5666666666666664,3,Silent Overworker,Taylor Lee
115,AL,Campus-2022,TM,08:31:17,18:55:33,10:50:53,07:29:57,01:42:51,00:15:16,00:32:51,Billed,4,10,0,0,No,8.516666666666667,10.833333333333334,1.7,0.5333333333333333,14,0,0,7.483333333333333,0.25,77.0769230769231,0.18,0.4833333333333325,12.0,1.833333333333334,3,Silent Overworker,Jamie Rodriguez
116,SSE,Lateral,TS,09:20:35,20:39:23,07:34:40,09:30:48,01:33:02,00:44:52,01:10:12,Billed,0,9,1,4,Yes,9.333333333333334,7.566666666666666,1.55,1.1666666666666667,9,0,1,9.5,0.7333333333333333,54.40528634361234,0.3017621145374449,0.3333333333333339,9.0,0.0,1,Late Starter,Dakota Jackson
117,TDS,Lateral,TM,10:27:25,18:01:17,07:47:53,08:33:40,01:30:07,00:33:47,00:24:44,Billed,1,8,1,7,Yes,10.45,7.783333333333333,1.5,0.4,9,0,1,8.55,0.55,68.52248394004283,0.2633832976445396,1.4499999999999993,8.5,0.0,1,Late Starter,Dakota Garcia
118,SE,Lateral,TS,11:32:21,17:52:31,09:36:22,09:36:59,00:43:02,00:18:07,00:57:52,Unbilled,5,3,0,5,No,11.533333333333331,9.6,0.7166666666666667,0.95,8,1,0,9.6,0.3,79.51388888888889,0.1059027777777777,2.533333333333333,5.5,0.5999999999999996,0,Consistent Performer,Emerson Thomas
119,TDS,Lateral,TS,11:00:40,19:06:40,07:02:48,06:43:06,01:08:01,00:55:56,01:26:25,Billed,3,14,3,6,No,11.0,7.033333333333333,1.1333333333333333,1.4333333333333331,17,0,0,6.716666666666667,0.9166666666666666,50.47393364928909,0.2914691943127961,2.0,15.5,0.0,1,Late Starter,Casey Thompson
120,TDS,Lateral,TS,09:32:05,22:27:09,09:32:30,05:54:36,01:49:38,00:57:20,00:53:48,Billed,4,9,0,5,No,9.533333333333331,9.533333333333331,1.8166666666666669,0.8833333333333333,13,0,0,5.9,0.95,61.71328671328671,0.2902097902097902,0.5333333333333332,11.0,0.5333333333333332,1,Late Starter,Morgan Robinson
121,AL,Campus-2023,SN,10:15:28,20:45:07,11:38:11,05:25:45,01:24:10,00:43:10,00:46:30,Billed,4,0,1,3,No,10.25,11.633333333333333,1.4,0.7666666666666667,4,0,0,5.416666666666667,0.7166666666666667,75.21489971346705,0.1819484240687679,1.25,2.0,2.633333333333333,3,Silent Overworker,Morgan Clark
122,SE,Lateral,SN,08:33:57,17:38:38,09:28:27,09:18:42,00:44:04,00:28:47,00:15:21,Billed,2,3,0,0,No,8.55,9.466666666666669,0.7333333333333333,0.25,5,0,0,9.3,0.4666666666666667,84.6830985915493,0.1267605633802817,0.4499999999999993,4.0,0.4666666666666668,2,Erratic / At-Risk,Quinn Garcia
123,SE,Campus-2023,SN,10:56:45,17:28:59,09:22:01,07:45:46,01:47:58,00:54:59,01:12:47,Billed,5,4,4,9,No,10.933333333333334,9.366666666666667,1.7833333333333332,1.2,9,0,0,7.75,0.9,58.54092526690392,0.2864768683274021,1.9333333333333336,6.5,0.3666666666666671,1,Late Starter,Logan Walker
124,AL,Campus-2023,TS,09:39:01,19:13:26,08:27:21,09:52:53,01:58:44,00:30:27,00:46:27,Billed,5,10,8,1,No,9.65,8.45,1.9666666666666668,0.7666666666666667,15,0,0,9.866666666666667,0.5,61.73570019723865,0.2919132149901381,0.6500000000000004,12.5,0.0,1,Late Starter,Alex Brown
125,AL,Campus-2023,SN,10:54:35,21:09:39,08:22:54,08:43:17,01:15:46,00:32:57,00:12:16,Billed,2,12,5,2,No,10.9,8.366666666666667,1.25,0.2,14,0,0,8.716666666666667,0.5333333333333333,76.29482071713147,0.2131474103585657,1.9000000000000004,13.0,0.0,0,Consistent Performer,Avery Rodriguez
126,SE,Campus-2023,SN,10:13:21,18:35:35,10:20:06,05:46:32,01:54:59,00:24:08,01:04:46,Billed,3,4,2,6,No,10.216666666666669,10.333333333333334,1.9,1.0666666666666669,7,0,0,5.766666666666667,0.4,67.4193548387097,0.2225806451612902,1.2166666666666668,5.5,1.333333333333334,1,Late Starter,Taylor Lewis
127,AL,Campus-2020,TS,08:27:06,21:01:29,11:23:40,09:15:34,00:31:33,00:15:11,01:29:14,Billed,0,1,3,7,No,8.45,11.383333333333333,0.5166666666666667,1.4833333333333334,1,0,0,9.25,0.25,80.23426061493412,0.0673499267935578,0.5500000000000007,1.0,2.383333333333333,3,Silent Overworker,Avery Jackson
128,TDS,Campus-2021,TS,08:23:22,21:12:14,09:23:04,07:37:03,01:40:34,00:30:45,01:23:03,Billed,3,0,8,7,No,8.383333333333333,9.383333333333333,1.6666666666666663,1.3833333333333333,3,0,0,7.616666666666667,0.5,62.16696269982238,0.2309058614564831,0.6166666666666671,1.5,0.3833333333333328,1,Late Starter,Avery Hall
129,TDS,Campus-2020,TM,10:16:39,18:11:34,11:54:44,08:43:07,01:23:34,00:36:14,00:54:01,Billed,5,4,9,7,No,10.266666666666667,11.9,1.3833333333333333,0.9,9,0,0,8.716666666666667,0.6,75.77030812324931,0.1666666666666666,1.2666666666666675,6.5,2.9000000000000004,3,Silent Overworker,Jordan Harris
130,TDS,Lateral,TS,09:32:02,22:35:02,09:45:53,07:46:54,01:30:05,00:34:37,00:22:33,Billed,1,10,1,5,No,9.533333333333331,9.75,1.5,0.3666666666666666,11,0,0,7.766666666666667,0.5666666666666667,75.04273504273505,0.2119658119658119,0.5333333333333332,10.5,0.75,3,Silent Overworker,Avery Clark
131,TDS,Lateral,TS,09:23:19,21:29:38,07:38:58,05:38:54,00:37:47,00:22:00,01:26:38,Billed,1,2,4,1,Yes,9.383333333333333,7.633333333333333,0.6166666666666667,1.4333333333333331,3,0,1,5.633333333333333,0.3666666666666666,68.3406113537118,0.1288209606986899,0.3833333333333328,2.5,0.0,2,Erratic / At-Risk,Quinn Hall
132,SE,Campus-2021,SN,10:25:42,19:55:06,10:49:02,07:18:18,01:54:31,00:25:38,01:08:05,Billed,1,9,3,8,No,10.416666666666666,10.816666666666666,1.9,1.1333333333333333,10,0,0,7.3,0.4166666666666667,68.10477657935286,0.2141756548536209,1.416666666666666,9.5,1.8166666666666664,3,Silent Overworker,Alex Anderson
133,AL,Campus-2020,TM,11:26:23,20:08:01,07:32:21,09:45:23,01:07:28,00:16:28,01:13:21,Billed,2,13,5,4,No,11.433333333333334,7.533333333333333,1.1166666666666667,1.2166666666666668,15,0,0,9.75,0.2666666666666666,65.48672566371681,0.1836283185840708,2.4333333333333336,14.0,0.0,0,Consistent Performer,Taylor Anderson
134,TDS,Campus-2020,SN,09:59:12,18:32:15,08:21:19,06:15:42,00:35:03,00:15:27,01:10:57,Billed,5,1,7,6,No,9.983333333333333,8.35,0.5833333333333334,1.1666666666666667,6,0,0,6.25,0.25,76.04790419161677,0.0998003992015968,0.9833333333333324,3.5,0.0,2,Erratic / At-Risk,Dakota Harris
135,TDS,Campus-2023,TM,08:46:34,19:28:42,08:35:35,06:38:20,01:30:54,00:39:02,00:41:38,Billed,2,0,7,4,No,8.766666666666667,8.583333333333334,1.5,0.6833333333333333,2,0,0,6.633333333333333,0.65,66.99029126213593,0.2504854368932038,0.2333333333333325,1.0,0.0,1,Late Starter,Dakota Anderson
136,SE,Lateral,SN,10:54:11,19:16:47,08:02:41,09:39:16,01:42:30,00:29:12,00:44:20,Billed,2,13,1,2,Yes,10.9,8.033333333333333,1.7,0.7333333333333333,15,0,1,9.65,0.4833333333333333,63.692946058091295,0.2717842323651452,1.9000000000000004,14.0,0.0,1,Late Starter,Avery Rodriguez
137,TDS,Lateral,TM,09:58:23,17:14:34,09:35:48,08:00:52,00:34:41,00:30:59,00:22:52,Billed,2,0,1,7,No,9.966666666666669,9.583333333333334,0.5666666666666667,0.3666666666666666,2,0,0,8.0,0.5,85.04347826086956,0.1113043478260869,0.9666666666666668,1.0,0.5833333333333339,2,Erratic / At-Risk,Rowan Lewis
138,SSE,Campus-2022,TM,09:39:28,21:16:57,07:54:00,07:35:08,00:55:24,00:37:45,00:24:01,Billed,2,0,9,0,No,9.65,7.9,0.9166666666666666,0.4,2,0,0,7.583333333333333,0.6166666666666667,75.52742616033755,0.1940928270042194,0.6500000000000004,1.0,0.0,2,Erratic / At-Risk,Finley Lee
139,SSE,Campus-2023,TS,09:06:14,20:00:43,11:57:35,05:17:38,00:34:01,00:40:50,00:23:30,Billed,1,12,3,3,No,9.1,11.95,0.5666666666666667,0.3833333333333333,13,0,0,5.283333333333333,0.6666666666666666,86.47140864714086,0.103207810320781,0.0999999999999996,12.5,2.9499999999999997,3,Silent Overworker,Finley Lee
140,AL,Lateral,TS,09:58:42,18:31:00,10:44:35,07:40:36,01:24:58,00:24:11,00:43:25,Billed,3,6,8,3,No,9.966666666666669,10.733333333333333,1.4,0.7166666666666667,9,0,0,7.666666666666667,0.4,76.5527950310559,0.1677018633540372,0.9666666666666668,7.5,1.7333333333333325,3,Silent Overworker,Dakota Anderson
141,SE,Campus-2021,TM,10:35:38,22:57:23,09:17:36,05:00:00,01:07:29,00:44:25,01:26:48,Billed,0,9,7,7,No,10.583333333333334,9.283333333333331,1.1166666666666667,1.4333333333333331,9,0,0,5.0,0.7333333333333333,64.63195691202873,0.1992818671454219,1.583333333333334,9.0,0.2833333333333332,1,Late Starter,Dakota Garcia
142,TDS,Lateral,TM,09:31:00,20:58:19,09:03:49,08:32:01,01:24:25,00:23:51,01:25:29,Billed,3,7,3,8,No,9.516666666666667,9.05,1.4,1.4166666666666667,10,0,0,8.533333333333333,0.3833333333333333,64.64088397790056,0.1970534069981583,0.5166666666666675,8.5,0.0500000000000007,1,Late Starter,Logan Smith
143,SSE,Campus-2020,SN,10:07:06,17:55:29,11:27:14,07:46:01,01:42:28,00:16:17,00:15:25,Billed,0,1,3,4,No,10.116666666666667,11.45,1.7,0.25,1,0,0,7.766666666666667,0.2666666666666666,80.64046579330422,0.1717612809315866,1.1166666666666671,1.0,2.4499999999999997,3,Silent Overworker,Rowan Thompson
144,SSE,Campus-2021,SN,10:16:53,19:31:42,07:54:15,06:43:43,01:17:39,00:13:34,01:29:59,Billed,1,4,2,1,No,10.266666666666667,7.9,1.2833333333333332,1.4833333333333334,5,0,0,6.716666666666667,0.2166666666666666,62.23628691983123,0.1898734177215189,1.2666666666666675,4.5,0.0,1,Late Starter,Riley Jackson
145,TDS,Campus-2021,TS,11:28:44,19:33:36,08:37:30,09:49:13,01:44:05,00:18:52,00:23:27,Billed,3,14,1,0,No,11.466666666666669,8.616666666666667,1.7333333333333334,0.3833333333333333,17,0,0,9.816666666666666,0.3,71.95357833655707,0.2359767891682785,2.466666666666667,15.5,0.0,0,Consistent Performer,Jamie White
146,SE,Campus-2020,SN,11:57:30,17:00:16,11:34:24,09:47:04,01:16:08,00:42:09,00:40:17,Billed,3,7,6,3,No,11.95,11.566666666666666,1.2666666666666666,0.6666666666666666,10,0,0,9.783333333333331,0.7,77.23342939481267,0.170028818443804,2.9499999999999997,8.5,2.5666666666666664,0,Consistent Performer,Emerson Martinez
147,TDS,Campus-2023,TS,10:19:55,20:29:57,07:36:48,06:28:31,01:48:29,00:57:58,01:18:51,Billed,3,3,4,1,No,10.316666666666666,7.6,1.8,1.3,6,0,0,6.466666666666667,0.95,46.71052631578947,0.3618421052631579,1.3166666666666664,4.5,0.0,1,Late Starter,Jamie Walker
148,AL,Campus-2020,TM,08:13:46,18:31:31,11:25:55,09:43:33,01:57:40,00:32:46,00:59:14,Billed,3,13,3,6,No,8.216666666666667,11.416666666666666,1.95,0.9833333333333332,16,0,0,9.716666666666669,0.5333333333333333,69.63503649635037,0.2175182481751825,0.7833333333333332,14.5,2.416666666666666,3,Silent Overworker,Harper Thomas
149,TDS,Lateral,SN,10:05:48,21:37:59,10:15:10,07:03:22,01:23:10,00:25:58,00:29:46,Unbilled,5,7,8,5,No,10.083333333333334,10.25,1.3833333333333333,0.4833333333333333,12,1,0,7.05,0.4166666666666667,77.72357723577235,0.175609756097561,1.083333333333334,9.5,1.25,3,Silent Overworker,Cameron Martinez
150,SE,Campus-2020,TS,10:10:57,20:52:11,07:44:19,08:22:25,01:23:42,00:23:43,00:40:01,Billed,0,6,8,6,No,10.166666666666666,7.733333333333333,1.3833333333333333,0.6666666666666666,6,0,0,8.366666666666667,0.3833333333333333,68.5344827586207,0.2284482758620689,1.166666666666666,6.0,0.0,1,Late Starter,Taylor Robinson
151,SSE,Campus-2023,SN,11:57:35,18:30:32,07:54:07,09:54:29,00:31:42,00:24:31,00:42:14,Unbilled,0,11,9,6,No,11.95,7.9,0.5166666666666667,0.7,11,1,0,9.9,0.4,79.53586497890295,0.1160337552742616,2.9499999999999997,11.0,0.0,0,Consistent Performer,Cameron Clark
